25-04-29 18:35:30.706 - INFO: img:383_01_D3_th.bmp - PSNR: 41.9223 dB; SSIM: 0.9724; LPIPS: 0.0295; DISTS: 0.0697
25-04-29 18:35:31.701 - INFO: img:390_01_D4_th.bmp - PSNR: 40.8376 dB; SSIM: 0.9694; LPIPS: 0.0307; DISTS: 0.0572
25-04-29 18:35:32.698 - INFO: img:394_01_D4_th.bmp - PSNR: 40.0170 dB; SSIM: 0.9689; LPIPS: 0.0277; DISTS: 0.0635
25-04-29 18:35:33.709 - INFO: img:398_01_D4_th.bmp - PSNR: 39.9700 dB; SSIM: 0.9708; LPIPS: 0.0263; DISTS: 0.0565
25-04-29 18:35:34.699 - INFO: img:410_01_D3_th.bmp - PSNR: 42.5407 dB; SSIM: 0.9719; LPIPS: 0.0331; DISTS: 0.0782
25-04-29 18:35:35.752 - INFO: img:412_01_D4_th.bmp - PSNR: 43.1733 dB; SSIM: 0.9732; LPIPS: 0.0446; DISTS: 0.0646
25-04-29 18:35:36.762 - INFO: img:414_01_D4_th.bmp - PSNR: 41.0499 dB; SSIM: 0.9639; LPIPS: 0.0582; DISTS: 0.0747
25-04-29 18:35:37.832 - INFO: img:425_01_D4_th.bmp - PSNR: 40.6411 dB; SSIM: 0.9715; LPIPS: 0.0247; DISTS: 0.0493
25-04-29 18:35:38.825 - INFO: img:428_01_D4_th.bmp - PSNR: 40.8102 dB; SSIM: 0.9704; LPIPS: 0.0296; DISTS: 0.0656
25-04-29 18:35:39.823 - INFO: img:429_01_D3_th.bmp - PSNR: 42.3357 dB; SSIM: 0.9735; LPIPS: 0.0192; DISTS: 0.0626
25-04-29 18:35:40.862 - INFO: img:443_01_D4_th.bmp - PSNR: 41.2514 dB; SSIM: 0.9713; LPIPS: 0.0304; DISTS: 0.0611
25-04-29 18:35:41.860 - INFO: img:445_01_D4_th.bmp - PSNR: 42.0019 dB; SSIM: 0.9692; LPIPS: 0.0364; DISTS: 0.0778
25-04-29 18:35:42.851 - INFO: img:446_01_D3_th.bmp - PSNR: 42.0607 dB; SSIM: 0.9734; LPIPS: 0.0327; DISTS: 0.0667
25-04-29 18:35:43.882 - INFO: img:458_01_D4_th.bmp - PSNR: 41.1800 dB; SSIM: 0.9690; LPIPS: 0.0328; DISTS: 0.0669
25-04-29 18:35:44.924 - INFO: img:459_01_D3_th.bmp - PSNR: 40.0108 dB; SSIM: 0.9804; LPIPS: 0.0127; DISTS: 0.0494
25-04-29 18:35:45.984 - INFO: img:460_01_D4_th.bmp - PSNR: 39.6440 dB; SSIM: 0.9731; LPIPS: 0.0227; DISTS: 0.0551
25-04-29 18:35:47.001 - INFO: img:471_01_D3_th.bmp - PSNR: 41.6995 dB; SSIM: 0.9703; LPIPS: 0.0449; DISTS: 0.0543
25-04-29 18:35:48.072 - INFO: img:473_01_D4_th.bmp - PSNR: 41.1333 dB; SSIM: 0.9699; LPIPS: 0.0327; DISTS: 0.0703
25-04-29 18:35:49.078 - INFO: img:474_01_D3_th.bmp - PSNR: 40.8083 dB; SSIM: 0.9715; LPIPS: 0.0273; DISTS: 0.0558
25-04-29 18:35:50.124 - INFO: img:483_01_D4_th.bmp - PSNR: 41.1766 dB; SSIM: 0.9708; LPIPS: 0.0296; DISTS: 0.0566
25-04-29 18:35:51.136 - INFO: img:486_01_D4_th.bmp - PSNR: 39.6667 dB; SSIM: 0.9713; LPIPS: 0.0256; DISTS: 0.0621
25-04-29 18:35:52.153 - INFO: img:488_01_D3_th.bmp - PSNR: 41.4709 dB; SSIM: 0.9721; LPIPS: 0.0258; DISTS: 0.0645
25-04-29 18:35:53.167 - INFO: img:496_01_D3_th.bmp - PSNR: 41.3234 dB; SSIM: 0.9724; LPIPS: 0.0231; DISTS: 0.0557
25-04-29 18:35:54.250 - INFO: img:498_01_D4_th.bmp - PSNR: 39.9837 dB; SSIM: 0.9708; LPIPS: 0.0254; DISTS: 0.0436
25-04-29 18:35:55.313 - INFO: img:501_01_D3_th.bmp - PSNR: 41.0822 dB; SSIM: 0.9740; LPIPS: 0.0213; DISTS: 0.0509
25-04-29 18:35:56.373 - INFO: img:507_01_D3_th.bmp - PSNR: 41.9003 dB; SSIM: 0.9740; LPIPS: 0.0230; DISTS: 0.0627
25-04-29 18:35:57.431 - INFO: img:510_01_D4_th.bmp - PSNR: 41.9648 dB; SSIM: 0.9699; LPIPS: 0.0240; DISTS: 0.0669
25-04-29 18:35:58.492 - INFO: img:513_01_D3_th.bmp - PSNR: 41.1843 dB; SSIM: 0.9726; LPIPS: 0.0250; DISTS: 0.0497
25-04-29 18:35:59.552 - INFO: img:516_01_D4_th.bmp - PSNR: 41.7538 dB; SSIM: 0.9704; LPIPS: 0.0374; DISTS: 0.0620
25-04-29 18:36:00.622 - INFO: img:520_01_D4_th.bmp - PSNR: 41.1403 dB; SSIM: 0.9718; LPIPS: 0.0296; DISTS: 0.0613
25-04-29 18:36:01.687 - INFO: img:523_01_D4_th.bmp - PSNR: 40.9759 dB; SSIM: 0.9701; LPIPS: 0.0391; DISTS: 0.0627
